annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
765,192,gpt-4o-2024-08-06,quote,That’s Maga😡,12,2026-03-18 19:48:41,20260318_1936,2,The use of 'Maga' with an angry emoji suggests emotion or exaggeration.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,The use of 'Maga' with an angry emoji suggests emotion or exaggeration.,2,The use of 'Maga' with an angry emoji suggests emotion or exaggeration.,2,The use of 'Maga' with an angry emoji suggests emotion or exaggeration.,1,No biased evaluation of politicized facts is evident.,subtle_liberal
769,193,gpt-4o-2024-08-06,reply,@reesetheone1 Their idjit MAGA governor doesn't help get out the vote.,13,2026-03-18 19:49:05,20260318_1936,2,Partisan name-calling with 'idjit MAGA governor'.,2,Partisan name-calling with 'idjit MAGA governor'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'idjit MAGA governor'.,2,Partisan name-calling with 'idjit MAGA governor'.,2,Partisan name-calling with 'idjit MAGA governor'.,1,No biased evaluation of politicized facts.,subtle_liberal
773,194,gpt-4o-2024-08-06,reply,@GOP LMAO! Is Mexico paying for this too?,12,2026-03-18 19:49:32,20260318_1936,2,"The tweet uses sarcasm and laughter to mock the GOP, indicating emotion or exaggeration.",1,There is no support for undemocratic practices or related name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates or related name-calling.,2,"The sarcastic tone reduces trust, indicating emotion or exaggeration.",2,"The sarcastic tone reduces trust, indicating emotion or exaggeration.",1,There is no language that increases social distance or related emotion.,2,"The tweet references a controversial political promise with sarcasm, indicating emotion or exaggeration.",subtle_liberal
777,195,gpt-4o-2024-08-06,reply,@RyanAFournier Donald trump intends to deport more people then Stalin did. People cry foul of communism every time the dems do anything in power yet trump gets to commit literal genocide and your all cheering?,16,2026-03-18 19:50:00,20260318_1936,3,Partisan name-calling ('the dems') and exaggeration ('literal genocide').,2,Exaggeration ('literal genocide') without direct support for undemocratic practices.,1,No support for partisan violence is expressed.,1,No support for undemocratic candidates is expressed.,2,Exaggeration ('literal genocide') suggests opposition to bipartisanship.,2,Exaggeration ('literal genocide') suggests social distrust.,2,Language increases distrust and distance ('literal genocide').,3,Presents a biased evaluation of facts with exaggeration ('literal genocide').,subtle_liberal
781,196,gpt-4o-2024-08-06,tweet,"Watch Live: Donald Trump Addresses Crime Under Democrats in Howell, MI https://t.co/i3yBRm6e11",8,2026-03-18 19:50:30,20260318_1936,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_liberal
785,197,gpt-4o-2024-08-06,reply,"@akafacehots @realDonaldTrump Trump is the voice of the people who believe in true freedom and strength. His leadership inspires hope and growth for every American.

MAGA brings us together, empowering patriots to fight for a brighter future.",10,2026-03-18 19:51:05,20260318_1936,1,No partisan name-calling or emotional exaggeration against opposing partisans.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,2,Shows support for a candidate with undemocratic tendencies but no name-calling or exaggeration.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No language indicating social distance or distrust.,2,Presents a partisan stance by praising Trump as the voice of true freedom and strength.,subtle_liberal
789,198,gpt-4o-2024-08-06,reply,@GailSmithlegal @terry_truchan @NyaPfanner And it continued down. And yes Chretien was great and had far more conservative policy views then Poulieve has today.,8,2026-03-18 19:51:32,20260318_1936,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,subtle_liberal
793,199,gpt-4o-2024-08-06,quote,That we are the goofiest and most unserious country in the world. Fucking clowns. Conservative retards are the reason we are a laughing stock to the world,18,2026-03-18 19:51:57,20260318_1936,3,Partisan name-calling with 'Conservative retards' and emotional language like 'fucking clowns'.,2,Partisan name-calling with 'Conservative retards' but no explicit support for undemocratic practices.,2,Partisan name-calling with 'Conservative retards' but no explicit support for violence.,1,No mention of candidates or support for undemocratic candidates.,3,Name-calling and emotional language reduce trust and oppose bipartisanship.,3,Name-calling and emotional language reduce social trust.,2,Name-calling increases social distance but lacks events that damage communities.,2,Emotion and exaggeration present but no specific politicized facts discussed.,subtle_liberal
797,200,gpt-4o-2024-08-06,reply,"@jeanann_adams @harris_wins Both parties get the same round the clock coverage, in fact RNC was getting a lot as Trump has just been shot at.  It is not the 'media's' fault more people are watching the DNC",9,2026-03-18 19:52:35,20260318_1936,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling.,2,"Mentions violence against Trump, which could be seen as emotional or exaggerated.",1,No support for undemocratic candidates or partisan name-calling.,1,No opposition to bipartisanship or emotional language.,1,No social distrust or emotional language present.,1,No language increasing social distance or distrust.,1,No biased evaluation of politicized facts or emotional language.,subtle_liberal
801,201,gpt-4o-2024-08-06,reply,@jules4u11 @PeterGordon53 @TrumpDailyPosts @realDonaldTrump Guess this is fake too.  Uh ohhhhh https://t.co/Jene8IvCp2,9,2026-03-18 19:53:07,20260318_1936,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,2,Implied skepticism of facts with 'Guess this is fake too.',subtle_liberal
805,202,gpt-4o-2024-08-06,reply,"@ron_starr1947 @RealKloner @bringthekrypt @imthekrypt @iAr444 @Dark_Camus @Tomoko0333 @MahdiAlqubli @King__Kg @PalaceRiches @toattest3 @MubiVerse_ @daniel_r_w_b_y @1Mlaaa @BushMa_Ke @MAGA_Meme_Man @Taigar30131711 @ChefBigDog99 @thegodkrypt Great meme Ron, thank you. Pop the Popcorn let the fun begin taking Our Country back‼️🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🤜",8,2026-03-18 19:53:32,20260318_1936,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
809,203,gpt-4o-2024-08-06,reply,@SteveLovesAmmo 🙏💖🙏 MAGA can't come soon enough!,8,2026-03-18 19:53:51,20260318_1936,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_liberal
813,204,gpt-4o-2024-08-06,reply,@RonFilipkowski Weird flex when MAGA is already going after us and our daughters…,14,2026-03-18 19:54:14,20260318_1936,2,"The tweet uses 'MAGA' in a derogatory manner, indicating partisan name-calling.",2,The tweet implies emotion or exaggeration by suggesting 'MAGA is already going after us and our daughters'.,2,The tweet implies emotion or exaggeration with the phrase 'going after us and our daughters'.,1,There is no support for undemocratic candidates expressed in the tweet.,2,"The tweet uses partisan name-calling, which reduces trust.",2,"The tweet implies emotion or exaggeration, which can reduce social trust.",2,"The tweet uses language that increases distrust and distance, such as 'going after us and our daughters'.",1,The tweet does not present or discuss politicized facts.,subtle_liberal
