annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
743,476,gpt-4o-2024-08-06,tweet,Is Donald Trump weird?,8,2026-03-18 22:42:54,20260318_2221,1,No partisan name-calling or emotion/exaggeration present.,1,No support for undemocratic practices or related factors.,1,No support for partisan violence or related factors.,1,No support for undemocratic candidates or related factors.,1,No opposition to bipartisanship or related factors.,1,No social distrust or related factors.,1,No social distance or related factors.,1,No biased evaluation of politicized facts or related factors.,extreme_rep
747,477,gpt-4o-2024-08-06,reply,"@GOP Proof? 

Violent crime rates are down",8,2026-03-18 22:43:19,20260318_2221,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,extreme_rep
751,478,gpt-4o-2024-08-06,reply,"@Chicago1Ray Its fine President Trump said today that no one died on Jan6th, Ashley Babit is in witness protection",12,2026-03-18 22:43:43,20260318_2221,2,Emotion or exaggeration present in the claim about witness protection.,2,Emotion or exaggeration present in the claim about witness protection.,1,No support for partisan violence.,1,No support for undemocratic candidates.,1,No opposition to bipartisanship.,1,No social distrust expressed.,1,No social distance expressed.,3,Biased evaluation of politicized facts with emotion or exaggeration.,extreme_rep
755,479,gpt-4o-2024-08-06,tweet,"Deep corruption of U.S. democracy -- urging Republicans in MN to vote in Dem primary to oust @Ilhan @IlhanMN 
GOP funders defeated @JamaalBowmanNY and @CoriBush.  Why do @TheDemocrats allow this? https://t.co/3USb352QTK",12,2026-03-18 22:44:08,20260318_2221,2,Emotion or exaggeration with 'Deep corruption of U.S. democracy'.,2,Emotion or exaggeration with 'Deep corruption of U.S. democracy'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,1,No opposition to bipartisanship.,2,Emotion or exaggeration with 'Deep corruption of U.S. democracy'.,1,No terms that increase social distance.,2,Emotion or exaggeration with 'Deep corruption of U.S. democracy'.,extreme_rep
759,480,gpt-4o-2024-08-06,reply,@Acyn No but I’ve seen the “Lying fake conservative of NY” https://t.co/HZ16tjN1XR,13,2026-03-18 22:44:29,20260318_2221,2,Partisan name-calling with 'Lying fake conservative'.,2,Partisan name-calling with 'Lying fake conservative'.,1,No support for partisan violence.,1,No support for undemocratic candidates.,2,Partisan name-calling with 'Lying fake conservative'.,2,Partisan name-calling with 'Lying fake conservative'.,2,Partisan name-calling with 'Lying fake conservative'.,1,No biased evaluation of politicized facts.,extreme_rep
763,481,gpt-4o-2024-08-06,quote,That nigga right. Notice you never see a a hood 🥷🏾 with a conservative white woman or Latina. They only pull hood rat bw or hood rat white women and Latinas. Those caliber of women like Black men who are called “squares” in the Black community.,10,2026-03-18 22:44:51,20260318_2221,1,No partisan name-calling or emotion related to political parties.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion and terms that reduce trust in certain social groups.,2,Terms that increase social distance and distrust among racial groups.,1,No biased evaluation of politicized facts or related language.,extreme_rep
767,482,gpt-4o-2024-08-06,reply,@billifer1973 Doesn't MAGA support the guy with the golden toilet? And they accuse the left of being materialistic 🤣🙄,13,2026-03-18 22:45:12,20260318_2221,2,The tweet includes partisan name-calling with 'MAGA' and uses emotion/exaggeration with 'golden toilet'.,1,There is no support for undemocratic practices or related name-calling/emotion.,1,There is no support for partisan violence or related name-calling/emotion.,1,There is no support for undemocratic candidates or related name-calling/emotion.,2,The tweet uses partisan name-calling with 'MAGA' which reduces trust.,2,The tweet uses emotion/exaggeration with 'golden toilet' which reduces trust.,2,The tweet uses terms that increase distrust with 'MAGA' and emotion with 'golden toilet'.,2,The tweet uses emotion/exaggeration with 'golden toilet' to present a partisan stance.,extreme_rep
771,483,gpt-4o-2024-08-06,tweet,Former President Donald Trump’s campaign indicated Tuesday he will call to instate felonies for doctors who perform surgeries on minors without parental consent.https://t.co/RaOpvArPfT,8,2026-03-18 22:45:33,20260318_2221,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,extreme_rep
775,484,gpt-4o-2024-08-06,quote,This MAGA family is bad ass!,9,2026-03-18 22:45:51,20260318_2221,2,Emotion or exaggeration with 'bad ass'.,1,Does not satisfy any factor.,1,Does not satisfy any factor.,1,Does not satisfy any factor.,1,Does not satisfy any factor.,1,Does not satisfy any factor.,1,Does not satisfy any factor.,1,Does not satisfy any factor.,extreme_rep
779,485,gpt-4o-2024-08-06,tweet,"God is punishing us with Trump like he did back in the old days with locusts, leprosy and killing all the first born children.
https://t.co/g5u0KZLfa9",12,2026-03-18 22:46:12,20260318_2221,2,Emotion or exaggeration is present with the comparison to biblical plagues.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Emotion or exaggeration is present with the comparison to biblical plagues.,2,Emotion or exaggeration is present with the comparison to biblical plagues.,1,No terms that increase social distance are evident.,2,Emotion or exaggeration is present with the comparison to biblical plagues.,extreme_rep
783,486,gpt-4o-2024-08-06,reply,"@KamalaHQ '🇺🇸America's greatest patriot' Donald Trump: ""They're suckers and losers""",10,2026-03-18 22:46:32,20260318_2221,2,Emotion or exaggeration with 'America's greatest patriot'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,1,No opposition to bipartisanship is evident.,1,No social distrust is evident.,1,No social distance is evident.,2,Emotion or exaggeration with 'America's greatest patriot'.,extreme_rep
787,487,gpt-4o-2024-08-06,tweet,"The House GOP report on Biden’s impeachment inquiry is out. It claims that Biden defrauded the U.S. to enrich his family. The similarities with Trump’s actual conduct while in office are really incredible. Ask Jared and Ivanka. 
Now if you’ll excuse us, the DNC starts today.",10,2026-03-18 22:46:55,20260318_2221,2,The tweet contains emotion or exaggeration by using 'really incredible' to describe similarities.,1,The tweet does not show support for undemocratic practices or use partisan name-calling.,1,The tweet does not show support for partisan violence or use partisan name-calling.,1,The tweet does not show support for undemocratic candidates or use partisan name-calling.,1,The tweet does not contain name-calling or terms that reduce trust.,1,The tweet does not contain name-calling or terms that reduce trust.,1,The tweet does not contain terms that increase distrust or distance.,2,The tweet presents a partisan stance by comparing Biden's alleged actions to Trump's conduct.,extreme_rep
791,488,gpt-4o-2024-08-06,tweet,"JD Vance’s rhetoric has puzzled some who served with him, as he has shifted from a moderate Republican sharply critical of Donald Trump just a few years ago to a hard line ally. https://t.co/c8A7zy7P7Y",8,2026-03-18 22:47:14,20260318_2221,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,extreme_rep
