annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
702,466,gpt-4o-2024-08-06,tweet,"Appreciate @Not_the_Bee using my tweet. One quibble:

Jordan Peterson is not a “conservative.”

He is an anti-woke postmodern.

There’s a difference.

Authentic conservatism is anchored in the Absolute. Peterson’s beliefs are based on his feelings. https://t.co/Ea0WgXmv7l",8,2026-03-18 22:38:22,20260318_2221,1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,There is no support for undemocratic practices or related name-calling or exaggeration.,1,There is no support for partisan violence or related name-calling or exaggeration.,1,There is no support for undemocratic candidates or related name-calling or exaggeration.,1,The tweet does not oppose bipartisanship or contain name-calling or exaggeration.,1,There is no social distrust or related name-calling or exaggeration.,1,There is no language that increases social distance or related exaggeration.,1,The tweet does not present a biased evaluation of politicized facts.,extreme_dem
706,467,gpt-4o-2024-08-06,tweet,Apparently Kamala is refusing Trump’s Fox debate so of course Maga is claiming she is “pulling out” of the debate when we all know that the only person who should’ve pulled out is Trump’s father🤣,15,2026-03-18 22:38:45,20260318_2221,3,Partisan name-calling with 'Maga' and emotional exaggeration with the joke about Trump's father.,2,Partisan name-calling with 'Maga' but no direct support for undemocratic practices.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Partisan name-calling with 'Maga' but no direct opposition to bipartisanship.,2,Partisan name-calling with 'Maga' but no general social distrust.,2,Partisan name-calling with 'Maga' but no events that damage communities.,2,Partisan stance with 'Maga' and emotional exaggeration with the joke about Trump's father.,extreme_dem
710,468,gpt-4o-2024-08-06,tweet,"🚨  Poor old #DonaldTrump just can't accept that he's UNPOPULAR!

He's lived in his little #MAGA BUBBLE for so long and CAN'T COPE with the FACT that everyone else is LAUGHING at him!

#EveryoneIsLaughingAtTrump
#TrumpIsALaughingstock
#Weirdos https://t.co/awfcgL0sGi",17,2026-03-18 22:39:20,20260318_2221,3,The tweet includes partisan name-calling ('#Weirdos') and uses emotion/exaggeration ('everyone else is LAUGHING at him').,2,The tweet does not support undemocratic practices but includes partisan name-calling ('#Weirdos') and emotion/exaggeration ('everyone else is LAUGHING at him').,1,The tweet does not show support for partisan violence or include relevant factors.,1,The tweet does not show support for undemocratic candidates or include relevant factors.,3,The tweet includes name-calling ('#Weirdos') and uses emotion/exaggeration ('everyone else is LAUGHING at him').,3,The tweet includes name-calling ('#Weirdos') and uses emotion/exaggeration ('everyone else is LAUGHING at him').,2,The tweet uses terms that increase distance ('#Weirdos') but does not include events that damage communities.,2,The tweet presents a biased evaluation of Trump's popularity with emotion/exaggeration ('everyone else is LAUGHING at him').,extreme_dem
714,469,gpt-4o-2024-08-06,reply,"@KeraBirk I won't vote Cox and will vote Lyman and allow the chips to fall where they may.  If King wins, it's on the lege that has usurped the free exercise of the GOP. Utah elites deserve to lose.  If a Dem wins for Gov, at least he'll be one who is honest enough to call himself a Dem.",13,2026-03-18 22:39:46,20260318_2221,2,The tweet expresses dislike for 'Utah elites' and implies negative sentiment towards them.,2,"The tweet suggests that the 'lege' has 'usurped the free exercise of the GOP', indicating emotion or exaggeration.",1,There is no support for partisan violence in the tweet.,1,There is no explicit support for undemocratic candidates.,2,"The tweet shows opposition to certain political figures, indicating emotion or exaggeration.",2,The tweet uses language that reduces trust in 'Utah elites'.,2,The tweet increases distrust towards 'Utah elites' and suggests a preference for honesty in political identity.,1,The tweet does not present a biased evaluation of politicized facts.,extreme_dem
718,470,gpt-4o-2024-08-06,reply,"I only watched some of the RNC because it's like a cartoon of spoiled milk. They can tell you it smells rotten, but you still have to take a whiff for yourself.",12,2026-03-18 22:40:14,20260318_2221,2,"The tweet uses metaphorical language to criticize the RNC, which can be seen as emotional exaggeration.",1,There is no support for undemocratic practices or name-calling in the tweet.,1,There is no support for partisan violence or name-calling in the tweet.,1,There is no support for undemocratic candidates or name-calling in the tweet.,2,"The tweet uses metaphorical language that could reduce trust, indicating emotion or exaggeration.",2,"The metaphorical language used could reduce trust, indicating emotion or exaggeration.",1,There is no language that increases social distance or distrust in the tweet.,2,"The tweet uses metaphorical language to criticize the RNC, indicating emotion or exaggeration.",extreme_dem
722,471,gpt-4o-2024-08-06,reply,"@Acyn Without projection, the @GOP ain't got much.",9,2026-03-18 22:40:43,20260318_2221,2,The tweet includes partisan name-calling by implying the GOP relies on projection.,1,There is no support for undemocratic practices or related factors.,1,There is no support for partisan violence or related factors.,1,There is no support for undemocratic candidates or related factors.,1,There is no opposition to bipartisanship or related factors.,1,There is no social distrust or related factors.,1,There is no social distance or related factors.,1,There is no biased evaluation of politicized facts or related factors.,extreme_dem
726,472,gpt-4o-2024-08-06,quote,Chances are a Tester loss in Montana would give Republicans the Senate. Only way to offset it would be to hold every other Dem seat (including Ohio) and flip one GOP seat (best shot FL).,8,2026-03-18 22:41:10,20260318_2221,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,extreme_dem
730,473,gpt-4o-2024-08-06,reply,@JBThinkin MAGA gets big mad when we claim it was STAGED. 😂🤯,10,2026-03-18 22:41:31,20260318_2221,2,Emotion or exaggeration with 'big mad' and laughing emoji.,1,No support for undemocratic practices or name-calling.,1,No support for partisan violence or name-calling.,1,No support for undemocratic candidates or name-calling.,1,No opposition to bipartisanship or name-calling.,1,No social distrust or name-calling.,1,No social distance or terms increasing distrust.,2,Emotion or exaggeration with 'big mad' and laughing emoji.,extreme_dem
734,474,gpt-4o-2024-08-06,reply,@HomeDepot I'll never shop at MAGA supporter stores.  That's you.,12,2026-03-18 22:41:58,20260318_2221,2,"The tweet uses 'MAGA supporter' in a derogatory manner, indicating partisan animosity.",1,The tweet does not show support for undemocratic practices.,1,The tweet does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet shows opposition to a business due to its perceived political stance, indicating resistance to cross-partisan collaboration.",2,The tweet reduces trust in a business based on its political associations.,2,"The tweet expresses resistance to interacting with a business due to its political stance, indicating social distance.",1,The tweet does not present or evaluate politicized facts.,extreme_dem
738,475,gpt-4o-2024-08-06,tweet,🚨 Elon Musk and Donald Trump both say: “SAVED BY ILLEGAL IMMIGRATION!” 😂,10,2026-03-18 22:42:22,20260318_2221,2,The tweet uses exaggeration with 'SAVED BY ILLEGAL IMMIGRATION!' and emojis.,1,There is no support for undemocratic practices or related name-calling.,1,There is no support for partisan violence or related name-calling.,1,There is no support for undemocratic candidates or related name-calling.,1,There is no opposition to bipartisanship or related name-calling.,1,There is no social distrust or related name-calling.,1,There is no social distance or related name-calling.,2,The tweet presents a politicized statement with exaggeration and emojis.,extreme_dem
