annotation_id,tweet_id,llm_name_version,post_type,text,total_score,date,annotation_session,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,framing_condition
1165,582,gpt-4o-2024-08-06,quote,"Incredibly laughable argument here. Utah spends millions on frivolous government functions under GOP leadership. Republicans are also setting the stage for an attack on the judiciary they’ve created. Supermajorities do not create effective government, they just silence dissent.",14,2026-03-18 23:24:20,20260318_2221,2,The tweet uses emotion and exaggeration by describing the argument as 'incredibly laughable' and criticizes GOP leadership.,2,"The tweet suggests Republicans are setting the stage for an attack on the judiciary, which implies undemocratic practices, but does not use name-calling.",1,There is no support for partisan violence in the tweet.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet uses emotion and exaggeration, reducing trust in GOP leadership by claiming they silence dissent.",2,"The tweet uses emotion and exaggeration, which can reduce trust in the GOP's governance.",2,The tweet increases distrust towards Republicans by accusing them of silencing dissent.,2,The tweet presents a partisan stance by criticizing GOP leadership and their governance.,subtle_conserv
1169,583,gpt-4o-2024-08-06,tweet,"JD Vance says that antisemitism does not ""have any room in the MAGA movement.""",8,2026-03-18 23:24:45,20260318_2221,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
1173,584,gpt-4o-2024-08-06,tweet,"Why does MAGA always turn to attacking looks when the discussion isn't in their favor?

Calling me fat because I don't share your views just makes you look ignorant and petty.",13,2026-03-18 23:25:09,20260318_2221,2,The tweet mentions partisan name-calling ('MAGA') and uses emotional language ('ignorant and petty').,2,The tweet does not support undemocratic practices but includes partisan name-calling ('MAGA').,1,There is no support for partisan violence or related language.,1,There is no support for undemocratic candidates or related language.,2,"The tweet includes partisan name-calling ('MAGA'), which reduces trust.",2,The tweet includes terms that reduce trust ('ignorant and petty').,2,The tweet uses terms that increase distrust ('ignorant and petty').,1,There is no biased evaluation of politicized facts or related language.,subtle_conserv
1177,585,gpt-4o-2024-08-06,reply,"Imane Khelif's lawyer, Nabil Boudi, indicated that additional defendants may be added to the lawsuit -- including former president Donald Trump and boxer Logan Paul. https://t.co/uuKGL6JWl4",8,2026-03-18 23:25:33,20260318_2221,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or partisan name-calling present.,1,No support for partisan violence or related language present.,1,No support for undemocratic candidates or related language present.,1,No opposition to bipartisanship or related language present.,1,No social distrust or related language present.,1,No social distance or related language present.,1,No biased evaluation of politicized facts or related language present.,subtle_conserv
1181,586,gpt-4o-2024-08-06,reply,@SethAbramson Thank you for the clarity. We should all bookmark this to rebut anyone repeating this Vance/GOP garbage.,11,2026-03-18 23:25:54,20260318_2221,2,The term 'garbage' is an emotional expression indicating dislike for the GOP.,1,There is no support for undemocratic practices in the tweet.,1,There is no support for partisan violence in the tweet.,1,There is no support for undemocratic candidates in the tweet.,2,The term 'garbage' reduces trust and indicates opposition to bipartisanship.,1,There is no indication of social distrust in the tweet.,2,The term 'garbage' increases social distance by fostering distrust.,1,There is no biased evaluation of politicized facts in the tweet.,subtle_conserv
1185,587,gpt-4o-2024-08-06,reply,"@dtheavenger @HomeDepot Here's our report: Home Depot Billionaire Begs to Elect Donald Trump in 2024; We Deconstruct His Plea 
https://t.co/pOX5qlFh9X",8,2026-03-18 23:26:16,20260318_2221,1,The tweet does not contain partisan name-calling or emotional exaggeration.,1,There is no support for undemocratic practices or related language.,1,There is no indication of support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,1,There is no opposition to bipartisanship or related language.,1,The tweet does not express social distrust.,1,There is no language that increases social distance.,1,The tweet does not present a biased evaluation of politicized facts.,subtle_conserv
1189,588,gpt-4o-2024-08-06,reply,"@margommartin @alx Donald Trump needs to host weekly X Spaces and talk directly to the American people.

""Truth Talks with DJ Trump""

It combines the nostalgia of FDR's Fireside Chats, Trump's love of music, and modern communication.

CC: @TeamTrump @elonmusk @DonaldJTrumpJr @realDonaldTrump",8,2026-03-18 23:26:37,20260318_2221,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
1193,589,gpt-4o-2024-08-06,tweet,"Donald Trump and JD Vance have nothing but lame attacks.

Plus, Trump is a criminal, a thug, and an adjudicated rapist.",16,2026-03-18 23:27:01,20260318_2221,3,"Partisan name-calling with terms like 'criminal', 'thug', and 'rapist' and emotional language.",2,"Partisan name-calling is present, but no direct support for undemocratic practices.",2,"Partisan name-calling is present, but no direct support for partisan violence.",1,No support for undemocratic candidates is expressed.,2,"Partisan name-calling reduces trust, but no explicit opposition to bipartisanship.",2,"Partisan name-calling reduces trust, but no general social distrust expressed.",2,"Partisan name-calling increases social distance, but no events mentioned that damage communities.",2,"Emotion and exaggeration present, but no specific politicized facts are discussed.",subtle_conserv
1197,590,gpt-4o-2024-08-06,tweet,"Donald Trump is breaking the internet 🛜 🔥

Live on 𝕏 https://t.co/DODulsXnoJ",8,2026-03-18 23:27:23,20260318_2221,1,No partisan name-calling or emotional exaggeration against opposing partisans.,1,No support for undemocratic practices or partisan name-calling.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,subtle_conserv
1201,591,gpt-4o-2024-08-06,tweet,"During the Elon Musk &amp; Donald Trump Interview, Trump Promised To End The Weaponization Of Government &amp; George Soros District Attorneys! https://t.co/T804RK73X8",9,2026-03-18 23:27:46,20260318_2221,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or emotional exaggeration present.,1,No support for partisan violence or emotional exaggeration present.,1,No support for undemocratic candidates or emotional exaggeration present.,1,No opposition to bipartisanship or emotional exaggeration present.,1,No social distrust or emotional exaggeration present.,1,No social distance or emotional exaggeration present.,2,Mentions 'weaponization of government' and 'George Soros District Attorneys' which can imply a partisan stance.,subtle_conserv
1205,592,gpt-4o-2024-08-06,tweet,So what do you do in between times when you’re not filming  invaders climbing the border wall? Turn up the music &amp; dance. 🕺 💥🇺🇸🤣🤣🤣💥😃 #KamalaBorderCzar #Trump2024NowMorethanEver #MAGA https://t.co/vlJiXpOqV8,11,2026-03-18 23:28:09,20260318_2221,2,The use of hashtags like #KamalaBorderCzar and #MAGA suggests partisan alignment and potential animosity.,1,No explicit support for undemocratic practices is evident in the tweet.,1,There is no indication of support for partisan violence in the tweet.,1,No support for undemocratic candidates is evident in the tweet.,2,The tweet uses partisan hashtags which may imply opposition to bipartisanship.,1,The tweet does not express general social distrust.,1,There is no language that increases social distance or distrust.,2,The tweet uses partisan hashtags and language that may suggest a biased evaluation of politicized facts.,subtle_conserv
