row_id,date,post_type,language,like_count,retweet_count,reply_count,quote_count,view_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
293,2024-11-08,tweet,en,4595,628,1154,38,0,"Thank you President Biden 

Drop a 💙 for Joe https://t.co/xmKKFZzDoe",[],1854845709390151936,False,False,https://twitter.com/bluhue123/status/1854845709390152028,"""{'id': 781939700776828928, 'id_str': '781939700776828928', 'url': 'https://twitter.com/A', 'username': 'A', 'rawDescription': 'Vote Democrat \ud83d\udc99No DM\ud83d\udeabI will ignore. Kindness\ud83c\udf08 Freedom\ud83d\uddfdCoffee\u2615\ufe0f Peace \ud83d\udd4a Music\ud83c\udfb5 @taylorswift13', 'created': datetime.datetime(2016, 9, 30, 19, 32, 7, tzinfo=datetime.timezone.utc), 'followersCount': 94633, 'friendsCount': 84903, 'statusesCount': 126862, 'favouritesCount': 188918, 'listedCount': 206, 'mediaCount': 2170, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1384900406128439304/WrSlGhLJ_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Thank you President Biden 

Drop a 💙 for Joe https://t.co/xmKKFZzDoe",,,stratified_engagement,2026-02-16 15:30:39.137595
294,2024-11-06,tweet,en,161672,22584,2381,1708,0,"""Holy smokes! Literally nothing? Literally not one county?""

Jake Tapper is absolutely SHOCKED by the map showing that Kamala didn't outperform Biden in a single county. 

She's a total loser!
https://t.co/XI0Q4s4wnU",[],1854064784351678976,False,False,https://twitter.com/libsoftiktok/status/1854064784351678941,"""{'id': 1326229737551912960, 'id_str': '1326229737551912960', 'url': 'https://twitter.com/Libs of TikTok', 'username': 'Libs of TikTok', 'rawDescription': 'News you can\u2019t see anywhere else. \ud83d\udce7 submissions@libsoftiktok.com. DM submissions. Bookings: Partnerships@libsoftiktok.com. \u2b07\ufe0fSubscribe to our newsletter', 'created': datetime.datetime(2020, 11, 10, 18, 26, 33, tzinfo=datetime.timezone.utc), 'followersCount': 3745488, 'friendsCount': 906, 'statusesCount': 19250, 'favouritesCount': 41235, 'listedCount': 8755, 'mediaCount': 7813, 'location': 'Depths of Hell', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1489097242321428482/sQSUN_M6_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","""Holy smokes! Literally nothing? Literally not one county?""

Jake Tapper is absolutely SHOCKED by the map showing that Kamala didn't outperform Biden in a single county. 

She's a total loser!
https://t.co/XI0Q4s4wnU",,,stratified_engagement,2026-02-16 15:30:39.137595
295,2024-11-08,quote,en,13377,2467,1013,57,0,"Democracy spoke and the American people want to close the border, deport illegal immigrants and put American citizens FIRST!",[],1855005210730770688,False,True,https://twitter.com/DonaldJTrumpJr/status/1855005210730770717,"""{'id': 39344374, 'id_str': '39344374', 'url': 'https://twitter.com/Donald Trump Jr.', 'username': 'Donald Trump Jr.', 'rawDescription': '', 'created': datetime.datetime(2009, 5, 11, 21, 18, 33, tzinfo=datetime.timezone.utc), 'followersCount': 12857484, 'friendsCount': 2089, 'statusesCount': 50523, 'favouritesCount': 37244, 'listedCount': 22295, 'mediaCount': 3202, 'location': 'Florida, USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/766652495858896897/LjrJJB9a_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Democracy spoke and the American people want to close the border, deport illegal immigrants and put American citizens FIRST!",,,stratified_engagement,2026-02-16 15:30:39.137595
296,2024-11-07,tweet,en,8487,1763,1747,284,0,A black woman goes off on Latinos for 60% of them voting for Donald Trump. https://t.co/rJDbXkxoDP,[],1854320602288693504,False,False,https://twitter.com/ArtOfDialogue_/status/1854320602288693670,"""{'id': 924154962304815105, 'id_str': '924154962304815105', 'url': 'https://twitter.com/The Art Of Dialogue', 'username': 'The Art Of Dialogue', 'rawDescription': 'The Art Of Dialogue is the number one source for celebrity interviews, bringing you top-tier content.', 'created': datetime.datetime(2017, 10, 28, 6, 4, 47, tzinfo=datetime.timezone.utc), 'followersCount': 119804, 'friendsCount': 65, 'statusesCount': 6190, 'favouritesCount': 4473, 'listedCount': 220, 'mediaCount': 3011, 'location': 'Las Vegas, NV', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1521915007864295430/DXEnd09Y_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",A black woman goes off on Latinos for 60% of them voting for Donald Trump. https://t.co/rJDbXkxoDP,,,stratified_engagement,2026-02-16 15:30:39.137595
297,2024-11-09,tweet,en,15675,1185,5367,165,0,"Do you support Donald Trump finishing the Keystone XL Pipeline?

YES or NO ? https://t.co/oxUzxv9J8Q",[],1855293165538091264,False,False,https://twitter.com/BarronTrumpoo/status/1855293165538091390,"""{'id': 1786750248381276160, 'id_str': '1786750248381276160', 'url': 'https://twitter.com/Barron Trump - Parody', 'username': 'Barron Trump - Parody', 'rawDescription': 'Barron Trump ( Parody ) Fan Page .  My Father is 47th President of the United States of America \ud83c\uddfa\ud83c\uddf8', 'created': datetime.datetime(2024, 5, 4, 13, 30, 40, tzinfo=datetime.timezone.utc), 'followersCount': 73962, 'friendsCount': 9, 'statusesCount': 1284, 'favouritesCount': 1436, 'listedCount': 40, 'mediaCount': 671, 'location': 'United States', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1835876959777415168/9koaPeDy_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Do you support Donald Trump finishing the Keystone XL Pipeline?

YES or NO ? https://t.co/oxUzxv9J8Q",,,stratified_engagement,2026-02-16 15:30:39.137595
298,2024-11-04,tweet,en,1023,211,41,5,0,Donald Trump is a disgusting ghoul. Make him go the fuck away.,[],1853454155551035648,False,False,https://twitter.com/LePapillonBlu2/status/1853454155551035774,"""{'id': 1464847548535955460, 'id_str': '1464847548535955460', 'url': 'https://twitter.com/\u15f0\u15e9\u01b3\u1587\u15e9', 'username': '\u15f0\u15e9\u01b3\u1587\u15e9', 'rawDescription': 'I\u2019m a photographer, pictures here with my copyright on them are my own. \ud83d\udcf8 #Nikon #PhotoLove #PhotographyIsArt', 'created': datetime.datetime(2021, 11, 28, 6, 47, 38, tzinfo=datetime.timezone.utc), 'followersCount': 207711, 'friendsCount': 75391, 'statusesCount': 250431, 'favouritesCount': 348220, 'listedCount': 376, 'mediaCount': 75013, 'location': '3rd Rock from the Sun', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1856181371414179840/A37bZA8R_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Donald Trump is a disgusting ghoul. Make him go the fuck away.,,,stratified_engagement,2026-02-16 15:30:39.137595
299,2024-11-03,tweet,en,1353,250,40,18,0,"Yesterday, I voted on the last day of early voting in North Carolina. 

I voted for Donald Trump and J.D. Vance. 

If you haven’t voted yet and are on the fence, here’s how I—as a Christian—voted for Trump without any regrets or hesitation: 

&gt; I voted for my boys to have a https://t.co/aaNH75AZ73",[],1853208405197876736,False,False,https://twitter.com/William_E_Wolfe/status/1853208405197877268,"""{'id': 1446591064777936897, 'id_str': '1446591064777936897', 'url': 'https://twitter.com/William Wolfe \ud83c\uddfa\ud83c\uddf8', 'username': 'William Wolfe \ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Executive Director, Center for Baptist Leadership (@BaptistLeaders). Former: Hill Staffer, @Heritage_Action, and Trump Appointee at State & DoD. MDiv @SBTS.', 'created': datetime.datetime(2021, 10, 8, 21, 40, 23, tzinfo=datetime.timezone.utc), 'followersCount': 51718, 'friendsCount': 3247, 'statusesCount': 6648, 'favouritesCount': 70364, 'listedCount': 416, 'mediaCount': 288, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1801715968411844610/3Xd9pyNW_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Yesterday, I voted on the last day of early voting in North Carolina. 

I voted for Donald Trump and J.D. Vance. 

If you haven’t voted yet and are on the fence, here’s how I—as a Christian—voted for Trump without any regrets or hesitation: 

&gt; I voted for my boys to have a https://t.co/aaNH75AZ73",,,stratified_engagement,2026-02-16 15:30:39.137595
300,2024-11-08,tweet,en,292,92,12,6,0,"For those interested in how President Biden locked in federal civil service protections and thwarted Trump's plan to reinstate Schedule F when he reassumes the presidency, it's explained here.  @RadioFreeTom 
https://t.co/jK4ye2WhNi",[],1854682560904699904,False,False,https://twitter.com/Swedensky/status/1854682560904700212,"""{'id': 1283892554220666881, 'id_str': '1283892554220666881', 'url': 'https://twitter.com/Jonathan', 'username': 'Jonathan', 'rawDescription': 'Deep State DOJ attorney (ret.), news junkie, moderate, music lover, guitar player.  Open minds welcome.  DMs, echo chambers and virtue signaling discouraged.', 'created': datetime.datetime(2020, 7, 16, 22, 36, 17, tzinfo=datetime.timezone.utc), 'followersCount': 2190, 'friendsCount': 2098, 'statusesCount': 36469, 'favouritesCount': 55612, 'listedCount': 3, 'mediaCount': 1369, 'location': 'South DeSantistan', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1291597623078653952/Sk0m0LpP_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","For those interested in how President Biden locked in federal civil service protections and thwarted Trump's plan to reinstate Schedule F when he reassumes the presidency, it's explained here.  @RadioFreeTom 
https://t.co/jK4ye2WhNi",,,stratified_engagement,2026-02-16 15:30:39.137595
301,2024-11-10,tweet,en,278627,12993,1825,363,0,MAGA is the ultimate self own. https://t.co/yhLZWp70oz,[],1855698764574638080,False,False,https://twitter.com/dutchessprim/status/1855698764574638196,"""{'id': 1270357296573485056, 'id_str': '1270357296573485056', 'url': 'https://twitter.com/\ud83d\ude3c', 'username': '\ud83d\ude3c', 'rawDescription': 'we will NOT go back', 'created': datetime.datetime(2020, 6, 9, 14, 9, 23, tzinfo=datetime.timezone.utc), 'followersCount': 37308, 'friendsCount': 2832, 'statusesCount': 22497, 'favouritesCount': 42540, 'listedCount': 164, 'mediaCount': 5543, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1822403888701472769/Wih90K7F_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",MAGA is the ultimate self own. https://t.co/yhLZWp70oz,,,stratified_engagement,2026-02-16 15:30:39.137595
302,2024-11-08,tweet,en,104370,10771,873,214,0,"Jon Voight says he is SO PROUD to call Donald Trump 'My President!'

Me too, Jon! https://t.co/wkJ0zVkkBd",[],1855002110200627200,False,False,https://twitter.com/ACTBrigitte/status/1855002110200627253,"""{'id': 722528529716383744, 'id_str': '722528529716383744', 'url': 'https://twitter.com/Brigitte Gabriel', 'username': 'Brigitte Gabriel', 'rawDescription': 'Survivor of Terrorism. @ACTforAmerica Founder & Chairman. NYT Best-Selling Author. National Security Expert. RTs/Likes are NOT Endorsements. OFFICIAL ACCOUNT.', 'created': datetime.datetime(2016, 4, 19, 20, 53, 20, tzinfo=datetime.timezone.utc), 'followersCount': 1239936, 'friendsCount': 2220, 'statusesCount': 47791, 'favouritesCount': 79265, 'listedCount': 3309, 'mediaCount': 4935, 'location': 'USA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1001845274476797954/TbklBZ1r_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Jon Voight says he is SO PROUD to call Donald Trump 'My President!'

Me too, Jon! https://t.co/wkJ0zVkkBd",,,stratified_engagement,2026-02-16 15:30:39.137595
303,2024-11-08,tweet,en,38023,2191,91,44,0,biden being restored to lucid thought after the advisor poisoning his ice cream flees the country in the wake of trump's election https://t.co/U136aqnYQN,[],1854916416727654912,False,False,https://twitter.com/coldhealing/status/1854916416727654629,"""{'id': 846921210122395648, 'id_str': '846921210122395648', 'url': 'https://twitter.com/cold \ud83e\udd51', 'username': 'cold \ud83e\udd51', 'rawDescription': 'midwesterner in exile, artisanal slop consumer, culture war arms dealer, dark statistician. locked your love in a screenshot', 'created': datetime.datetime(2017, 3, 29, 3, 5, 26, tzinfo=datetime.timezone.utc), 'followersCount': 72685, 'friendsCount': 2634, 'statusesCount': 54732, 'favouritesCount': 204202, 'listedCount': 250, 'mediaCount': 11469, 'location': 'New York, NY \u2708\ufe0f Peoria, IL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1852731528209440768/z35hY2OI_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",biden being restored to lucid thought after the advisor poisoning his ice cream flees the country in the wake of trump's election https://t.co/U136aqnYQN,,,stratified_engagement,2026-02-16 15:30:39.137595
304,2024-11-09,tweet,en,10717,1099,300,310,0,"Kid in highschool destroys his classmates in a debate about Donald Trump vs Kamala Harris. 😳🇺🇸
""What Rights is Trump Taking Away From Women?"" 😤 https://t.co/MtZ4UsOKVW",[],1855326814119284736,False,False,https://twitter.com/raphousetv2/status/1855326814119284820,"""{'id': 1363507003545456640, 'id_str': '1363507003545456640', 'url': 'https://twitter.com/Raphousetv (RHTV)', 'username': 'Raphousetv (RHTV)', 'rawDescription': 'WORLD IMPACT \ud83c\udf0e RAP/MEDIA OUTLET \ud83d\udd0c Welcome to \u201cThe Home\u201d of Content Like you have never seen Before. Strictly 4 the Culture \ud83d\ude4c\ud83c\udffe \ud83c\udfb6\ud83c\udfe1\ud83d\udd25', 'created': datetime.datetime(2021, 2, 21, 15, 13, 8, tzinfo=datetime.timezone.utc), 'followersCount': 758293, 'friendsCount': 1653, 'statusesCount': 20659, 'favouritesCount': 1829, 'listedCount': 1815, 'mediaCount': 10094, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1615438147860697089/D7y993CT_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Kid in highschool destroys his classmates in a debate about Donald Trump vs Kamala Harris. 😳🇺🇸
""What Rights is Trump Taking Away From Women?"" 😤 https://t.co/MtZ4UsOKVW",,,stratified_engagement,2026-02-16 15:30:39.137595
305,2024-11-06,tweet,en,1963,228,38,6,0,Donald Trump is about to be the 47th president of the United States.,[],1854002301188309248,False,False,https://twitter.com/RealPatrickWebb/status/1854002301188309144,"""{'id': 930561624875945989, 'id_str': '930561624875945989', 'url': 'https://twitter.com/Patrick Webb', 'username': 'Patrick Webb', 'rawDescription': 'co-founder @leadingreport', 'created': datetime.datetime(2017, 11, 14, 22, 22, 35, tzinfo=datetime.timezone.utc), 'followersCount': 125894, 'friendsCount': 769, 'statusesCount': 18395, 'favouritesCount': 16634, 'listedCount': 518, 'mediaCount': 922, 'location': 'The internet', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1651641002946338837/0FCteaLk_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Donald Trump is about to be the 47th president of the United States.,,,stratified_engagement,2026-02-16 15:30:39.137595
306,2024-11-06,tweet,en,167759,12489,450,965,0,Donald Trump in elections vs women https://t.co/4315UsvZVH,[],1853991799246799104,False,False,https://twitter.com/OhhMar24/status/1853991799246798982,"""{'id': 1227405835883700224, 'id_str': '1227405835883700224', 'url': 'https://twitter.com/The Hood Therapist', 'username': 'The Hood Therapist', 'rawDescription': 'Just a goofy lil Internet kid. Check out my clothing line @3AMStrtApparel', 'created': datetime.datetime(2020, 2, 12, 1, 35, 44, tzinfo=datetime.timezone.utc), 'followersCount': 27540, 'friendsCount': 14416, 'statusesCount': 42890, 'favouritesCount': 899, 'listedCount': 54, 'mediaCount': 1353, 'location': 'Nawf ATL', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1760798838225289216/LhxCbJBi_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Donald Trump in elections vs women https://t.co/4315UsvZVH,,,stratified_engagement,2026-02-16 15:30:39.137595
307,2024-11-10,tweet,en,727,264,506,9,0,"🚂 SUNDAY TRAIN 🚃

🔥 LET'S GROW TOGETHER 🔥 

💥 DROP YOUR HANDLES 💥 

💫 CONNECT WITH OTHER PATRIOTS 💫

MAGA &amp; MAHA SAVED AMERICA https://t.co/g6d7brxrv3",[],1855583676869886464,False,False,https://twitter.com/DonnaBarford/status/1855583676869886083,"""{'id': 1587054771210534919, 'id_str': '1587054771210534919', 'url': 'https://twitter.com/Donna Barford', 'username': 'Donna Barford', 'rawDescription': \""Married, MAGA, Constitution Conservative, Christian, Pro-Life, IFBAP, NO DM's #Trump2024 #NoList\"", 'created': datetime.datetime(2022, 10, 31, 12, 12, 13, tzinfo=datetime.timezone.utc), 'followersCount': 77654, 'friendsCount': 62382, 'statusesCount': 96562, 'favouritesCount': 848987, 'listedCount': 19, 'mediaCount': 14482, 'location': 'Texas', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1823814538241662976/8RUL-Jmd_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","🚂 SUNDAY TRAIN 🚃

🔥 LET'S GROW TOGETHER 🔥 

💥 DROP YOUR HANDLES 💥 

💫 CONNECT WITH OTHER PATRIOTS 💫

MAGA &amp; MAHA SAVED AMERICA https://t.co/g6d7brxrv3",,,stratified_engagement,2026-02-16 15:30:39.137595
