llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
198,297,1,gpt-4o-2024-08-06,reply,@VP Is this a fucking parody post? You and Biden have fuct us since day one!,3,Contains partisan name-calling ('fuct us') and emotion/exaggeration ('since day one').,2,Contains emotion/exaggeration ('fuct us since day one').,1,No support for partisan violence is present.,1,No support for undemocratic candidates is present.,2,Contains emotion/exaggeration ('fuct us since day one').,2,Contains emotion/exaggeration ('fuct us since day one').,1,No terms increasing social distance are present.,1,No biased evaluation of politicized facts is present.,13,2026-03-07 12:38:26,20260307_1224
199,298,1,gpt-4o-2024-08-06,reply,@guypbenson Kamala Harris will be Biden 2.0 and Obama 3.0,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:38:30,20260307_1224
200,299,1,gpt-4o-2024-08-06,quote,".@nytimes Honestly… it was a black job before Biden. She doesn’t ”suggest it”, it’s fact. And the next Presidency is a #BlackJobs too. Awful title.",1,No partisan name-calling or emotional exaggeration related to partisanship.,1,No support for undemocratic practices or related name-calling/emotion.,1,No support for partisan violence or related name-calling/emotion.,1,No support for undemocratic candidates or related name-calling/emotion.,1,No opposition to bipartisanship or related name-calling/emotion.,1,No social distrust or related name-calling/emotion.,1,No social distance or related distrust/emotion.,2,Presents a biased evaluation of facts with emotional language ('awful title').,9,2026-03-07 12:38:33,20260307_1224
201,300,1,gpt-4o-2024-08-06,quote,"You were cheerleading Gaza genocide and shamed every peace loving European. Netanyahu & Biden are child killers & history will also judge you as a supporter of genocide with 21,000 slaughtered in just 9 months. How do you vultures & vampires sleep at night?",3,Partisan name-calling ('vultures & vampires') and emotion/exaggeration ('cheerleading Gaza genocide').,3,"Emotion/exaggeration ('child killers', 'supporter of genocide') and partisan name-calling ('vultures & vampires').",2,"Emotion/exaggeration ('cheerleading Gaza genocide', 'child killers').",1,Does not show support for undemocratic candidates.,3,Name-calling ('vultures & vampires') and emotion/exaggeration ('cheerleading Gaza genocide').,3,Name-calling ('vultures & vampires') and emotion/exaggeration ('cheerleading Gaza genocide').,3,Terms that increase distrust ('vultures & vampires') and emotion/exaggeration ('cheerleading Gaza genocide').,3,"Emotion/exaggeration ('cheerleading Gaza genocide', 'child killers') and biased presentation of facts ('21,000 slaughtered in just 9 months').",21,2026-03-07 12:38:38,20260307_1224
202,401,1,gpt-4o-2024-08-06,reply,@CollinRugg @Johnny_Joey People won’t forget this.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:38:41,20260307_1224
203,402,1,gpt-4o-2024-08-06,reply,@2Jackie65747271 Have a wonderful birthday day JJ 🙏😄☀️☕️🇺🇸♥️,1,The tweet is a positive birthday wish without any partisan language.,1,There is no mention of undemocratic practices or partisan language.,1,There is no support for partisan violence in the tweet.,1,There is no mention of candidates or undemocratic practices.,1,The tweet does not oppose bipartisanship or contain any negative language.,1,The tweet expresses positive sentiment and does not show social distrust.,1,There is no language indicating social distance or distrust.,1,The tweet does not evaluate politicized facts or show bias.,8,2026-03-07 12:38:45,20260307_1224
204,403,1,gpt-4o-2024-08-06,quote,Dementia in a damaged character looks like that…,2,Partisan name-calling with 'dementia' and 'damaged character'.,1,No support for undemocratic practices is evident.,1,No support for partisan violence is evident.,1,No support for undemocratic candidates is evident.,2,Name-calling reduces trust.,2,Name-calling reduces trust.,2,Name-calling increases social distance.,1,No biased evaluation of politicized facts is evident.,12,2026-03-07 12:38:49,20260307_1224
205,404,1,gpt-4o-2024-08-06,reply,@KariLake I am so enjoying this fireside chat! https://t.co/L1wYdTZF5L,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or related language.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,1,No social distrust or related language.,1,No social distance or related language.,1,No biased evaluation of politicized facts or related language.,8,2026-03-07 12:38:52,20260307_1224
206,405,1,gpt-4o-2024-08-06,reply,"@KimberlyKenney4 @CPAC if you would like to be more on point you should have said it started with taxation way back when, that is when all the very rich lost a lot of their money through property taxes and lost their mansions, could not pay the help, lot of good jobs lost with that also. theft/greed",2,The tweet uses emotional language like 'theft/greed' which indicates exaggeration.,1,There is no support for undemocratic practices or name-calling.,1,There is no support for partisan violence or name-calling.,1,There is no support for undemocratic candidates or name-calling.,2,The use of 'theft/greed' suggests emotional language that could reduce trust.,2,The term 'theft/greed' indicates emotional language that could reduce trust.,1,There is no language that increases social distance or distrust.,2,The tweet presents a biased view on taxation with emotional language like 'theft/greed'.,12,2026-03-07 12:38:57,20260307_1224
207,406,1,gpt-4o-2024-08-06,reply,@catturd2 American citizens are not first under this administration and we’ve all known it for a long time,1,No partisan name-calling or emotional exaggeration present.,1,No support for undemocratic practices or partisan name-calling/emotion.,1,No support for partisan violence or related language.,1,No support for undemocratic candidates or related language.,1,No opposition to bipartisanship or related language.,2,Emotion present in the claim that citizens are not prioritized.,1,No language increasing social distance or distrust.,2,Emotion present in the claim about the administration's priorities.,10,2026-03-07 12:39:01,20260307_1224
208,407,1,gpt-4o-2024-08-06,reply,@libbage55 @johncusack So glad 🙂,1,No partisan animosity or name-calling present.,1,No support for undemocratic practices or name-calling present.,1,No support for partisan violence or name-calling present.,1,No support for undemocratic candidates or name-calling present.,1,No opposition to bipartisanship or name-calling present.,1,No social distrust or name-calling present.,1,No social distance or name-calling present.,1,No biased evaluation of politicized facts or name-calling present.,8,2026-03-07 12:39:04,20260307_1224
209,408,1,gpt-4o-2024-08-06,reply,@lsferguson @debbiros716 @GOP Democrats run the house and the senate and the governor. I think it’s the first time in 20 or 40 years and this is what you get.,1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:08,20260307_1224
210,409,1,gpt-4o-2024-08-06,reply,"@DvdndDiplomats I looked at it and decided to pass. Wish you had discussed their debt. Their level of debt is what has kept me out of them. Otherwise there is much to like.

Is it just me or were you missing the normal data sheets that you flash up during the video? I really like those.",1,No partisan name-calling or emotional language present.,1,No support for undemocratic practices or emotional language present.,1,No support for partisan violence or emotional language present.,1,No support for undemocratic candidates or emotional language present.,1,No opposition to bipartisanship or emotional language present.,1,No social distrust or emotional language present.,1,No social distance or emotional language present.,1,No biased evaluation of politicized facts or emotional language present.,8,2026-03-07 12:39:12,20260307_1224
